Номер счёта;Тип операции (пополнение/списание);Категория операции;Статус;Дата проведения;Дата транзакции;Номер платежа;Код ВО;Валюта операции;Сумма в валюте счёта;Валюта счёта;Описание операции;Назначение платежа;Счет плательщика;ИНН плательщика;КПП плательщика;Наименование плательщика;БИК банка плательщика;Корр. счет плательщика;Счет получателя;Договор получателя;ИНН получателя;КПП получателя;Наименование получателя;БИК банка получателя;Корр. счет получателя;Счет контрагента;ИНН контрагента;Наименование контрагента;БИК банка контрагента;MCC;Банк;КБК-код бюджетной классификации;Основание налогового платежа;Налоговый период;Код (УИН)
40802810999900000001;Дебет;Оплата картой;Транзакция;16.04.2025;;;17;643;3481,48;643;Оплата корпоративной подписки DEMO CLOUD;Оплата по корпоративной карте: облачное программное обеспечение.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;;9903000005;990301005;ООО СОФТ ДЕМО;044500925;30101810999990000925;40702810999930000005;9903000005;ООО СОФТ ДЕМО;044500925;5734;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;16.04.2025;16.04.2025;100297;01;643;20016;643;Коммунальные расходы за 04.2025;Электроэнергия, связь и коммунальные услуги за 04.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;UTIL-DEMO-001;9903000004;990301004;ООО ОБЛАКО ДЕМО;044500924;30101810999990000925;40702810999930000005;9903000004;ООО ОБЛАКО ДЕМО;044500924;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;17.04.2025;17.04.2025;100280;17;643;40991,39;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202504002;Перевод средств по реестру операций 202504002. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;17.04.2025;17.04.2025;100288;01;643;93681,56;643;Оплата поставщику за партию сырья 2025-04-2;Оплата материалов и производства по счету SUP-202504-2. В том числе НДС 20%.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000002;DEMO-SUPPLY-001;9902000002;990201002;ООО ТЕСТ ПРОИЗВОДСТВО;044500912;30101810999990000912;40702810999920000002;9902000002;ООО ТЕСТ ПРОИЗВОДСТВО;044500912;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;18.04.2025;18.04.2025;100277;01;643;107504,27;643;Оплата от покупателя по счету DEMO-202504-003;Оплата товаров по счету DEMO-202504-003. НДС не облагается.;40702810999910000004;9901000004;990101004;ООО ДЕЛЬТА-ШОП;044500904;30101810999990000904;40802810999900000001;Договор DEMO-0004;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000004;ООО ДЕЛЬТА-ШОП;044500904;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;19.04.2025;19.04.2025;100293;01;643;55108;643;Вознаграждение подрядчику за 04.2025;Оплата услуг подрядчика по акту HR-202504-1. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999940000001;DEMO-HR-001;990400000001;0;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;30101810999990000931;40817810999940000001;990400000001;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 01;044500931;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;20.04.2025;20.04.2025;100294;01;643;47692;643;Вознаграждение подрядчику за 04.2025;Оплата услуг подрядчика по акту HR-202504-2. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999940000002;DEMO-HR-002;990400000002;0;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 02;044500932;30101810999990000932;40817810999940000002;990400000002;САМОЗАНЯТЫЙ ДЕМО СПЕЦИАЛИСТ 02;044500932;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Услуги банка;Транзакция;20.04.2025;20.04.2025;100299;17;643;490;643;Плата за обслуживание счета;Плата за обслуживание расчетного счета за 04.2025. Договор DEMO-BANK-001.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;DEMO-BANK-001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Услуги банка;Транзакция;20.04.2025;20.04.2025;100300;17;643;199;643;Плата за услугу оповещения об операциях;Плата за уведомления и SMS-банк за 04.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;DEMO-BANK-001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;21.04.2025;21.04.2025;100295;01;643;74609;643;Вознаграждение подрядчику за 04.2025;Оплата услуг подрядчика по акту HR-202504-3. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40802810999940000003;DEMO-HR-003;990400000003;0;ИП ТЕСТОВА МАРИЯ ДЕМО;044500933;30101810999990000933;40802810999940000003;990400000003;ИП ТЕСТОВА МАРИЯ ДЕМО;044500933;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Возвраты контрагентам;Транзакция;21.04.2025;21.04.2025;100304;17;643;13915,58;643;Возврат денежных средств покупателю;Возврат покупателю по реестру REFUND-202504.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;DEMO-ACQ-001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;23.04.2025;23.04.2025;100289;01;643;56776,7;643;Оплата поставщику за партию сырья 2025-04-3;Оплата материалов и производства по счету SUP-202504-3. В том числе НДС 20%.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999920000002;DEMO-SUPPLY-001;9902000001;990201001;ООО ДЕМО СЫРЬЁ;044500911;30101810999990000912;40702810999920000002;9902000001;ООО ДЕМО СЫРЬЁ;044500911;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Оплата картой;Транзакция;24.04.2025;24.04.2025;;17;643;9232,04;643;Канцелярские и хозяйственные товары;Оплата по корпоративной карте: офисные и хозяйственные расходы.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000006;;9903000006;990301006;ООО ОФИС ДЕМО;044500926;30101810999990000926;40702810999930000006;9903000006;ООО ОФИС ДЕМО;044500926;5943;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;25.04.2025;25.04.2025;100282;17;643;31312,29;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202504004;Перевод средств по реестру операций 202504004. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Дебет;Платежи в налоговую;Транзакция;25.04.2025;25.04.2025;100302;01;643;52682,9;643;ЕНП. Налог по УСН;Единый налоговый платеж. УСН 6%. Период 04.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;03100643999900000001;;9900000010;990001001;КАЗНАЧЕЙСТВО ДЕМО (ФНС ДЕМО);017000999;40102810999990000999;03100643999900000001;9900000010;КАЗНАЧЕЙСТВО ДЕМО (ФНС ДЕМО);017000999;;КАЗНАЧЕЙСТВО ДЕМО;18210501011011000110;ТП;МС.04.2025;0
40802810999900000001;Дебет;Услуги банка;Транзакция;27.04.2025;27.04.2025;100301;17;643;8381,16;643;Комиссия за интернет-эквайринг и СБП;Комиссия за обработку платежей по реестрам 04.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;DEMO-ACQ-001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;28.04.2025;28.04.2025;100303;17;643;1634,76;643;Проценты на остаток и бизнес-кэшбэк;Начисление процентов и кэшбэка за 04.2025.;47423810999900000001;9900000002;990001001;АО ДЕМО БАНК;044500999;30101810999990000999;40802810999900000001;DEMO-BANK-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;47423810999900000001;9900000002;АО ДЕМО БАНК;044500999;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;29.04.2025;29.04.2025;100305;01;643;90211;643;Изъятие собственника;Перевод собственных средств предпринимателю. НДС не облагается.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40817810999900000002;OWNER-DEMO;990000000001;0;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;30101810999990000998;40817810999900000002;990000000001;ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500998;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;02.05.2025;02.05.2025;100333;01;643;85000;643;Аренда помещения за 05.2025;Арендная плата по договору RENT-DEMO-001 за 05.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000003;RENT-DEMO-001;9903000003;990301003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;30101810999990000923;40702810999930000003;9903000003;ООО БИЗНЕС-ЦЕНТР ДЕМО;044500923;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;05.05.2025;04.05.2025;100308;01;643;48456,05;643;Оплата от покупателя по счету DEMO-202505-001;Оплата товаров по счету DEMO-202505-001. НДС не облагается.;40702810999910000004;9901000003;990101003;ООО ГАММА-МАРКЕТ;044500903;30101810999990000903;40802810999900000001;Договор DEMO-0003;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000003;ООО ГАММА-МАРКЕТ;044500903;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;06.05.2025;06.05.2025;100309;01;643;71356,21;643;Оплата от покупателя по счету DEMO-202505-002;Оплата товаров по счету DEMO-202505-002. НДС не облагается.;40702810999910000004;9901000004;990101004;ООО ДЕЛЬТА-ШОП;044500904;30101810999990000904;40802810999900000001;Договор DEMO-0004;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999910000004;9901000004;ООО ДЕЛЬТА-ШОП;044500904;;АО ДЕМО БАНК;;;;
40802810999900000001;Дебет;Исходящие платежи;Транзакция;07.05.2025;07.05.2025;100335;01;643;11234;643;Подписка на программное обеспечение;Лицензии и облачные сервисы за 05.2025.;40802810999900000001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;40702810999930000005;SOFT-DEMO-001;9903000005;990301005;ООО СОФТ ДЕМО;044500925;30101810999990000925;40702810999930000005;9903000005;ООО СОФТ ДЕМО;044500925;;АО ДЕМО БАНК;;;;
40802810999900000001;Кредит;Входящие платежи;Транзакция;08.05.2025;08.05.2025;100318;17;643;56548,02;643;Зачисление выручки ИНТЕРНЕТ-ЭКВАЙРИНГ по реестру 202505004;Перевод средств по реестру операций 202505004. Канал: ИНТЕРНЕТ-ЭКВАЙРИНГ. НДС не облагается.;30232810999900000001;9900000030;990001003;АО ДЕМО ЭКВАЙРИНГ;044500996;30101810999990000996;40802810999900000001;DEMO-ACQ-001;990000000001;0;ИП ДЕМОНОВ АЛЕКСЕЙ ТЕСТОВИЧ;044500999;30101810999990000999;30232810999900000001;9900000030;АО ДЕМО ЭКВАЙРИНГ;044500996;;АО ДЕМО ЭКВАЙРИНГ;;;;
